code_id,code_snippet,code_length,num_functions,num_classes,num_variables,num_comments,comment_density,num_imports,use_of_recursion,use_of_lambda,num_loops,complexity_score,execution_time,ai_generated
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.21,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.42,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.08,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.82,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.14,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.4,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.93,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.9,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.87,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.48,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.33,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.86,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.4,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.53,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.12,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.7,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.73,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.72,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.62,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.7,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.04,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.15,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.0,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.61,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.65,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.31,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.48,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.4,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.01,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.99,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.24,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.37,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.87,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.9,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.54,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.13,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.54,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.3,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.57,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.33,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.68,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.08,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.32,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.57,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.34,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.1,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.77,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.58,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.32,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.72,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.12,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.39,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.97,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,5.41,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.66,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.63,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.18,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.14,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.19,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.8,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.03,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.11,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.9,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.93,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.85,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.4,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.95,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.63,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.71,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.92,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.51,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.8,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.79,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.89,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.39,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.91,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.23,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.46,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.44,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.05,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.77,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.35,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.16,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.79,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.65,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.53,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.36,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.02,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.73,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.9,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.03,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.03,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.27,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.67,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.83,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.62,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.24,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.42,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.5,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.6,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.95,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.27,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.58,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.85,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.4,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.9,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.21,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.55,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.66,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.18,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.71,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.48,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.56,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.62,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.85,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.37,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.11,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.31,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.77,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.21,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.34,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.91,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.14,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.44,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.67,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.66,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.98,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.38,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.22,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.2,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,5.13,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.22,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.33,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.56,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.44,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.27,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.63,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.72,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.83,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.44,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.77,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.7,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.04,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.25,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.52,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.72,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.59,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.25,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.9,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.5,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.65,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.62,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.34,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.25,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.5,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.87,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.31,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.58,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.86,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.02,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.92,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.73,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.51,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.3,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.54,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.12,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.96,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.39,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.43,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.62,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.62,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.46,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.66,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.8,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.31,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.61,0
